id,sentence
q2_3_4_page_388-0006,"Quần phương phả chép rằng: hổ nhĩ có tên nữa là thạch hà, lá và dot hơi đỏ có lông li ti trắng, lá như tấn sen, to bằng đồng tiền mặt phải sắc xanh, mặt trái hơi đỏ, mùa hè nở hoa nhỏ, sắc đỏ nhạt, mọc ở chỗ ẩm thấp."
q2_3_4_page_388-0007,"Bồ công anh: bản thảo gọi là cấu nậu thảo, là kim trầm thảo, là hoàng hoa địa định, thường mọc ở chỗ kế hở của bờ tường."
q2_3_4_page_388-0008,Có công dụng chữa nhũ ung và tan nhiệt độc.
q2_3_4_page_389-0001,"Thuốc lá: chữ Hán là yên thảo, cũng gọi là thuốc lào."
q2_3_4_page_389-0002,"Vân đài loại ngữ của Lê Quý Đôn chép rằng: xét xưa nước ta không có giống cây này, từ năm Canh Tý (1660) đời Vĩnh Thọ nhà Lê, ngang với năm Thanh Thuận Trị thứ 17 mới đem giống từ Ai Lao về, từ đấy dân ta mới biết trồng."
q2_3_4_page_389-0003,"Quan, dân, trai gái thi nhau hút, đến nỗi có thuyết: ""Có thể ba ngày nhịn cơm, không thể một ngày không thuốc""."
q2_3_4_page_389-0004,"Năm Kỷ Ty (1665) đời Cảnh Trị, đã hai lần nghiêm cấm mà người trồng, người bán và người hút vụng trộm, không sao cấm được."
q2_3_4_page_389-0005,"Nhiều người khoét ống tre làm điếu hút, hoặc chôn điếu bằng sành ở dưới đất, tàn lửa vương vãi thường xảy ra hỏa tai, ít lâu sau lệnh cấm ấy cũng bỏ, đến nay thì tập tục hút thuốc là thường."
q2_3_4_page_389-0006,"Gần đây, Ngô Nghi Khác, người nước Thanh, soạn sách Bản thảo tòng tân, chép thứ cây này vào loại thuốc độc, vì tính cay nóng, có thể trị phong hàn, tê thấp, khí trệ, đỡm và lam chướng."
q2_3_4_page_389-0007,"Sau khi đã hút vào, hơi thuốc không theo độ thường mà liền chạy khắp thân thể làm cho thân thể khoái hoạt, có thể thay rượu thay trà; suốt đời không chán, cho nên lại gọi là tương tự thảo."
q2_3_4_page_389-0008,"Nhưng hút vào thì hỏa khí nung nấu, làm tiêu huyết và tổn thọ mà người ta không biết."
q2_3_4_page_389-0009,"Sách Thuyết linh nói, thuốc lá xuất từ Mân Trung; lại có thuyết nói xuất từ Lữ Tống, nguyên gọi là đam cô."
q2_3_4_page_390-0001,"Cỏ xà sang: (theo Cương mục), Bản thảo chép là xà túc, là huỷ sàng, là tường mi, phần nhiều moc ở đồng nội, bờ bụi."
q2_3_4_page_390-0002,"Vì loài rắn hay nằm ở dưới cây và ăn quả, nên gọi là xà sàng."
q2_3_4_page_390-0003,"Tháng 3 nảy mầm tháng 5 nở hoa trắng, hột sắc vàng như bột ngô, tính rất nhẹ nhàng, có công dụng chữa chứng âm nuy, te thấp, nấu nước tắm cho khỏi ghẻ lở."
q2_3_4_page_390-0004,"Cây chàng xay: chữ Hán là manh ma, cũng gọi là cỏ cối xay."
q2_3_4_page_390-0005,"Bdn thảo gọi là bach ma, phần nhiều mọc ở nơi ẩm thấp, lá tròn mà nhọn."
q2_3_4_page_390-0006,"Tháng 6 tháng 7 nở hoa vàng, kết quả như nửa thớt cối xay, có răng, hạt giep mà đen."
q2_3_4_page_390-0007,"Vỏ có thể ngâm lấy sợi dệt vải, quả dùng chữa bệnh ly và ho."
q2_3_4_page_390-0008,"Cứu hoang bản thảo gọi là thoát mạn đầu, lấy hạt để ăn sống, khi hạt đã rắn chắc, thì ngâm vào nước cho hết chất đắng, phơi khô, nghiền thành bột để dùng."
q2_3_4_page_390-0009,"Cỏ sữa: chữ Hán là biến súc, Bản thảo gọi là phấn tiết thảo, là đạo sinh thảo."
q2_3_4_page_390-0010,"Đào Ổn Cư nói: hoa nở khắp đất, có đốt trắng lá nhỏ và xanh biếc, bẻ ra có nước trắng như sữa."
q2_3_4_page_390-0011,Công dụng có thể trị lở loét và bệnh lậu của nam giới.
q2_3_4_page_390-0012,"Lại có một loại biển súc nhỏ, tục gọi cỏ sữa nhỏ, cũng có thể chữa được chứng tả và huyết ly của trẻ con."
q2_3_4_page_390-0013,"Cứu hoang bản thảo nói hái đọt rửa sạch nấu chín, trộn dầu muối để ăn."
q2_3_4_page_390-0014,"Cỏ lau: chữ Hán là 16 căn, Bản thảo gọi là vi là hà."
q2_3_4_page_390-0015,"Kinh Thi nói: ""Kiêm hà thương thương"", tức là cỏ này."
q2_3_4_page_390-0016,"Có công dụng giải nhiệt, chi khát và lợi tiểu tiện."
q2_3_4_page_390-0017,"Cu hoang bản thảo nói: hái dot non nấu chín, trộn dầu muối để ăn; củ có chất ngọt, có thể Cỏ gà xước: chữ Hán là nam ngưu tất, đốt của nó giống bắp chân trâu, nên gọi tên thế."
q2_3_4_page_390-0018,"Tương truyền có thể thông tiểu tiện và tiêu phù thũng, tuy cùng tên với bắc ngưu tất nhưng là một loại khác."
q2_3_4_page_390-0019,"Đại từ bi: phần nhiều mọc ở tường rào, lá có lông nhỏ."
q2_3_4_page_390-0020,Tương truyền có thể chữa chứng đau đầu và chứng trâu bò phong bại.
q2_3_4_page_390-0021,"Lại có một loại từ bi nhỏ, lá có thể ăn sống được."
q2_3_4_page_390-0022,Cỏ đậu ràng: chữ Hán là lão bồ đằng (theo Chỉ nam thập di).
q2_3_4_page_390-0023,"Có công dụng giải noc độc, nấu nước để uống; lại có tên nữa là liệu đậu thảo."
q2_3_4_page_390-0024,Tự điển chép là lao dã đậu.
q2_3_4_page_390-0025,"Cây phất dụ: chữ Hán là châu thảo (theo tên vua Minh Mệnh cho), lại gọi là huyết thụ, lá sắc tía."
q2_3_4_page_390-0026,Tương truyền có thể chữa bệnh ho và nhiệt lậu.
q2_3_4_page_390-0027,"Xét Tống thu, Phù thuy chí chép: châu thảo là tĩnh của loài thảo, khi nào đời cd thánh nhân thi sinh, tức là loài thụy thảo, so với cây ở đây thì cùng một tên mà khác vật."
q2_3_4_page_390_391-0001,"Liễu âm dương: chữ Hán là bách thiên liệu (theo Chỉ nam thập di), lá như lá chè mà mỏng là cỏ này."
q2_3_4_page_391-0001,"Có công dụng giải nhiệt, chi khát và lợi tiểu tiện."
q2_3_4_page_391-0002,"Cu hoang bản thảo nói: hái dot non nấu chín, trộn dầu muối để ăn; củ có chất ngọt, có thể Cỏ gà xước: chữ Hán là nam ngưu tất, đốt của nó giống bắp chân trâu, nên gọi tên thế."
q2_3_4_page_391-0003,"Tương truyền có thể thông tiểu tiện và tiêu phù thũng, tuy cùng tên với bắc ngưu tất nhưng là một loại khác."
q2_3_4_page_391-0004,"Đại từ bi: phần nhiều mọc ở tường rào, lá có lông nhỏ."
q2_3_4_page_391-0005,Tương truyền có thể chữa chứng đau đầu và chứng trâu bò phong bại.
q2_3_4_page_391-0006,"Lại có một loại từ bi nhỏ, lá có thể ăn sống được."
q2_3_4_page_391-0007,Cỏ đậu ràng: chữ Hán là lão bồ đằng (theo Chỉ nam thập di).
q2_3_4_page_391-0008,"Có công dụng giải noc độc, nấu nước để uống; lại có tên nữa là liệu đậu thảo."
q2_3_4_page_391-0009,Tự điển chép là lao dã đậu.
q2_3_4_page_391-0010,"Cây phất dụ: chữ Hán là châu thảo (theo tên vua Minh Mệnh cho), lại gọi là huyết thụ, lá sắc tía."
q2_3_4_page_391-0011,Tương truyền có thể chữa bệnh ho và nhiệt lậu.
q2_3_4_page_391-0012,"Xét Tống thu, Phù thuy chí chép: châu thảo là tĩnh của loài thảo, khi nào đời cd thánh nhân thi sinh, tức là loài thụy thảo, so với cây ở đây thì cùng một tên mà khác vật."
q2_3_4_page_391_392-0001,"Liễu âm dương: chữ Hán là bách thiên liệu (theo Chỉ nam thập di), lá như lá chè mà mỏng mặt trái sắc xanh, mặt phải sắc tía."
q2_3_4_page_392-0001,Tương truyền chữa được chứng ho.
q2_3_4_page_392-0002,"Cây bán đỏ: chữ Hán là xích đồng nam, mọc từng bụi, hoa màu đỏ."
q2_3_4_page_392-0003,Tương truyền rễ có thể chữa chứng xích đái của phụ nữ.
q2_3_4_page_392-0004,"Cây bán trắng: chữ Hán là bạch đồng nữ, mọc từng bụi, hoa sắc trắng."
q2_3_4_page_392-0005,Tương truyền rễ có thể chữa chứng bạch đái của phụ nữ.
q2_3_4_page_392-0006,"Cổ lưỡi bò: chữ Hán là nam địa hoàng, Bản thảo gọi là dương đề, là ngưu thiệt thái, là dương đề đại hoàng, là ngưu đồi, là bại độc thái."
q2_3_4_page_392-0007,"Lá dài hơn một thước giống lưỡi trâu, đầu mùa hè nổ hoa và kết quả, đến tiết hạ chí thì khô."
q2_3_4_page_392-0008,"Hái lá mới mọc mài với giấm đắp vào chỗ lở, liền có công hiệu."
q2_3_4_page_392-0009,"Kinh Thi nói: ""Ngã hành kỳ dã, ngôn thác kỳ toại"" (đi ra ngoài nội để hái cổ toại), tức là thứ cây này; lá có thể nấu canh, ăn ngon và mát."
q2_3_4_page_392-0010,"Cứu hoang bản thảo nói: hái đọt và lá non luộc chín, rửa hết vị đáng rồi trộn dầu muối để ăn; hạt giã thành gạo, đun nước sôi đãi 5, 3 lần rồi nấu cháo."
q2_3_4_page_392-0011,Cổ móng trâu: chữ Hán là thiết truyền thảo.
q2_3_4_page_392-0012,"Tục gọi cổ móng trâu, cây cao 4, 5 thước, lá lớn như hình lưỡi dê."
q2_3_4_page_392-0013,Tương truyền hái lá giã nhỏ trộn lẫn giấm để bôi ghẻ lở.
q2_3_4_page_393-0001,Cây bả đậu: chữ Hán là nam ba đậu.
q2_3_4_page_393-0002,"Tương truyền lá chữa được chứng đau khớp xương, hạt có thể lợi đại tràng, dầu có thể thấp đèn; cành có mủ trắng, vào mất thì đau."
q2_3_4_page_393-0003,Lại tương truyền dùng để chữa voi bị bệnh ăn đất.
q2_3_4_page_393-0004,"Nam phương thảo mộc trạng nói: chuột ăn bả đậu thì to bằng con chồn, là bởi các loài vật có tính hợp nhau."
q2_3_4_page_393-0005,"Cổ vòi voi: chữ Hán là nam độc hoạt, ở đầu bông sắc xanh có pha sắc trắng mà cuộn vào như hình vòi vọi."
q2_3_4_page_393-0006,"Tương truyền dùng chữa nhọt ở đầu gối, bệnh đau lưng và chứng phong thấp rất hiệu."
q2_3_4_page_393-0007,"Bản thảo nói: cây này đầu như đầu tầm, đốt như đốt măng, lá giống lá cây thanh ma."
q2_3_4_page_393-0008,"Trước đây, viên Tuần phủ Biên Hòa đau mất bị mù, mộng thấy một người già bảo uống nam độc hoạt, mất được sáng dần."
q2_3_4_page_393-0009,"Ráy đẩm: chữ Hán là đàm phục, hình như khoai nước, phần nhiều mọc ở bờ ruộng, lá non có thể dùng để nấu lươn."
q2_3_4_page_393-0010,Tương truyền củ có thể chữa chứng phong thấp.
q2_3_4_page_393-0011,"Nam khổ sâm: cây cao 3, 4 thước, lá như lá cây thủy lục, hạt như hạt đậu xanh nhỏ, sắc đen, chất rắn."
q2_3_4_page_393-0012,Tương truyền dùng chữa chứng sản hậu.
q2_3_4_page_393-0013,"Bạch đường cây cao hơn trượng, lá giống lá ngô đồng, vị hơi thơm, người nông thôn hái để uống thay chè."
q2_3_4_page_394-0001,"Cây lưỡi rồng: chữ Hán là long thiệt thảo, lá dày xanh non mà có gai."
q2_3_4_page_394-0002,Tương truyền có thể trị bệnh nhiệt lâu và nấu ăn được.
q2_3_4_page_394-0003,"Bản thảo chép có lông thiệt thảo sanh ở trong nước đầm hồ, cùng tên mà khác vật."
q2_3_4_page_394-0004,Cổ may: chữ Hán là kim châm thảo (vâng mệnh chép tên chữ Hán).
q2_3_4_page_394-0005,"Tương truyền có công dụng chữa chứng xích bạch ly của trẻ con, củ của nó tục gọi nam hoàng liên; lại có một loại gọi là quỷ châm."
q2_3_4_page_394-0006,"Bản thảo nói, thứ cổ này mọc ở bờ ao, thân vuông, lá có chĩa, hạt như chân cái trâm cài đầu, dính vào quần áo sắc như mũi kim, có tên nữa là quỷ châm."
q2_3_4_page_394-0007,"Cây xương cá: chữ Hán là ngư ngạnh thảo, phần nhiều mọc ở bãi cát bỡ biển, vị đắng, đàn bà sản hậu thường dùng đọt và lá sắc nước uống."
q2_3_4_page_394-0008,"Lại có một loại tục gọi cây thần sạ, cũng mọc ở bãi biển, người ta hái dùng, công dụng như trên."
q2_3_4_page_394-0009,"Cây xương rồng: chữ Hán là long cốt thảo, củ to bằng năm tay, lá dày, có ba khía và nhiều gai, mủ của nó vào mắt thì đau."
q2_3_4_page_394-0010,"Lĩnh nam tạp ký gọi là tiên nhân chưởng, trồng ở bờ ruộng để tránh sự giấm xéo, trồng ở đầu tường để tránh hỏa tai."
q2_3_4_page_394-0011,Tương truyền lá non chữa bệnh đau lưng.
q2_3_4_page_394-0012,"Cây nha đam: chữ Hán là long tu thảo, hình dáng như cây xương rồng, lá dày mà hơi giẹp, tựa sống gươm, hai bên có gai, nhiều nhớt, tính mát."
q2_3_4_page_394-0013,"Có công dụng chữa đau mắt, nấu với tôm thịt ăn cũng ngon."
q2_3_4_page_394-0014,"Bản thảo chép có một thứ cây cũng tên long tu thảo, có thể dùng để dệt chiếu, cùng với cây chép ở đây một tên mà khác vật."
q2_3_4_page_394-0015,"Cổ bàn châu: chữ Hán là kê cước thảo, rễ mọc chẳng chịt, một cây đứng thẳng chừng 4, 5 tấc, nảy ra 5, 6 chẽ, như hình chân gà, trẻ con nông thôn thường lấy cổ này để chơi chọi gà."
q2_3_4_page_394-0016,Tương truyền có công dụng chữa bệnh xích bạch ly và huyết chứng đàn bà.
q2_3_4_page_394-0017,"Cam thảo nam: cũng có tên là cây chi chi, thân cây cao, 7, 8 tấc, ruột rỗng, lá hơi dài, hoa sắc vàng, vị đắng."
q2_3_4_page_394-0018,Tương truyền có công dụng chữa bệnh huyết chứng của phụ nữ.
q2_3_4_page_394-0019,Cải nhà trời: chữ Hán là thiên giới thái (theo Cương mục) cũng gọi là cải rừng.
q2_3_4_page_394-0020,"Bản thảo chép rằng giống cải này mọc ở đồng nội, lá nhỏ như lá cải, vị đắng."
q2_3_4_page_394-0021,"Lại có tên nữa là kê kha niêm, có thể chữa rắn cắn, dùng với kim phí thảo bỏ vào mấy hạt muối giã lẫn với nhau mà bôi; lại chữa được các chứng thũng độc."
q2_3_4_page_394-0022,"Cứu hoang bản thảo chép có tên nữa là hạ khô thảo, hái lấy lá non luộc chín, thay nước rửa hết vị đắng, trộn dầu muối để ăn."
q2_3_4_page_395-0001,"Cổ hàn the: chữ Hán là bằng sa thảo, bò lan ở bờ ruộng."
q2_3_4_page_395-0002,Tương truyền chữa được bệnh họ.
q2_3_4_page_396-0001,"Cổ mã kha thảo: phần nhiều mọc ở núi gò, đọt non có thể ăn sống."
q2_3_4_page_396-0002,Tương truyền lá nó chữa được bệnh đậu.
q2_3_4_page_396-0003,"Cổ bạch hạc: hoa trắng như hình đuôi chim hạt, nên gọi thế."
q2_3_4_page_396-0004,"Tương truyền củ nó dùng chữa lở ghẻ, giã nhỏ hòa với giấm để xức."
q2_3_4_page_396-0005,Cổ nhổi khung: chữ Hán là cốc tỉnh thảo.
q2_3_4_page_396-0006,"Bản thảo gọi là đái tỉnh thảo, là văn tỉnh thảo, là lưu tỉnh thảo."
q2_3_4_page_396-0007,"Mọc trong ruộng lúa, cao 4, 5 tấc, thân thẳng, nở hoa nhỏ, sắc trắng lốm đốm như sao, tháng 9 hái về dùng chữa các chứng đầu phong, đau cuống họng, mắt loà và chỉ huyết."
q2_3_4_page_396-0008,"Lá móng tay: chữ Hán là nhiềm chỉ giáp thảo, trẻ con thường lấy lá nhuộm móng tay."
q2_3_4_page_396-0009,Tương truyền có thể chữa vết thương chảy máu.
q2_3_4_page_396-0010,"Ngũ trảo: tục gọi là ngũ trảo, cây mỗi cành có năm lá nên gọi thế."
q2_3_4_page_396-0011,Tương truyền có thể trị đau khớp xương.
q2_3_4_page_396-0012,"Đinh lăng thân có từng đốt, lá hơi dài mà nhiều chĩa, vị thơm, lá non có thể ăn sống, lá già có thể dùng nhuộm đen, cũng có thể dùng gội đầu."
q2_3_4_page_396-0013,"Lại một loại lá hơi to và dài, có 3 chĩa, tục gọi đinh lăng tầu, phơi khô, nấu nước gội đầu rất thơm, bông của nó gọi là linh lăng hương, hai thứ này cùng tên mà khác vật."
q2_3_4_page_397-0001,"Lá bông mịch: chữ Hán là thuý hương thảo, lá dài mà nhọn, vị thơm, nấu nước hơi xanh, có thể nhuộm bánh."
